,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5969,0.14615612030029296,0.02281995895896967,0.011027097702026367,0.0013217405657137656,6,50,22,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 22}",0.33832622913800803,0.6159915808332517,0.30055019795100724,0.3290997963229495,0.5007990610267572,0.4169533730543947,0.12173453530242288,8268
5970,0.15362238883972168,0.028735214289972225,0.011148881912231446,0.0007867539632263602,6,50,23,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 23}",0.3623223355105717,0.6340658531960357,0.3273158559405597,0.345666039752082,0.510158350922413,0.4359056870643324,0.118431722547448,7906
5971,0.15132489204406738,0.00932016368923697,0.013346099853515625,0.004326630266669982,6,50,24,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 24}",0.36495291860881096,0.645431001431042,0.34486600622620633,0.36061442023898416,0.517081622642273,0.4465891938294633,0.11739761240518987,7708
5972,0.15705127716064454,0.01740790163797516,0.011506319046020508,0.0008213976320014874,6,50,25,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 25}",0.37782722363908794,0.6349403793691657,0.3424005232181224,0.36874731486405354,0.5271580041126831,0.45021468904062256,0.11273386976070698,7635
5973,0.16352243423461915,0.018592903183819696,0.01628141403198242,0.005693514403241286,6,50,26,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 26}",0.3768543676244942,0.6461061645322055,0.34213976641558475,0.3704226341642365,0.5161852310075058,0.45034163274880534,0.1150253882273216,7632
5974,0.17082481384277343,0.0136717793107609,0.014000701904296874,0.003214356126459753,6,50,27,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 27}",0.35834625035155,0.6323235862361978,0.3620317401881281,0.3674675001174069,0.5299226540299958,0.45001834618465575,0.1118748918552632,7640
5975,0.16659135818481446,0.013857611021005429,0.012329959869384765,0.0013005599931193736,6,50,28,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 28}",0.36174452520263467,0.6231705627192613,0.3601139517604429,0.3673020311907841,0.5600991617573314,0.45448604652609087,0.11376882761987468,7536
5976,0.18547368049621582,0.016953018135236763,0.01562843322753906,0.004232056784000085,6,50,29,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 29}",0.37170830425423895,0.64413538869275,0.38149195585198414,0.35631886605372176,0.570219675131487,0.46477483799683644,0.11886878213865526,7169
5977,0.184075927734375,0.012436313048246862,0.012753057479858398,0.0005759329999627003,6,50,30,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 30}",0.3680985631796546,0.6334511575709056,0.3599646413478863,0.3438146338753917,0.568238341497665,0.45471346749430064,0.12133679728342382,7529
5978,0.18761181831359863,0.014457933344170332,0.013653993606567383,0.0015793389446956752,6,50,31,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 31}",0.374152897136244,0.632801510357091,0.36984430245516253,0.34906376032131625,0.5664219150361123,0.45845687706118526,0.1174552714726476,7393
5979,0.19866042137145995,0.014788303308497161,0.01336207389831543,0.0008093897271023588,6,50,32,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 32}",0.3726356339550998,0.6264537051067555,0.37886272596343085,0.3596536180398139,0.544186749036649,0.45635848642034976,0.1086398891902829,7461
5980,0.24908838272094727,0.06181140877593343,0.02444143295288086,0.023285906562147667,6,50,33,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 33}",0.39798275041151154,0.6269420205519514,0.38003716678240396,0.3670872343008664,0.5203502809445868,0.458479890598264,0.10037252307844066,7392
5981,0.2949052810668945,0.04180111765014729,0.013698959350585937,0.0009119229917007445,6,50,34,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 34}",0.4011864276375411,0.6291002321083139,0.37081861682708006,0.3760808662010061,0.517835541275394,0.459004336809867,0.10038890180095138,7370
5982,0.21368703842163086,0.019966738425412668,0.013690996170043945,0.000869972366569883,6,50,35,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 35}",0.40573009244164226,0.6296755445813299,0.38427247879221127,0.3869474022230881,0.5234587436668616,0.4660168523410267,0.09659436049056157,7124
5983,0.21974291801452636,0.01834047488986817,0.013976097106933594,0.0006844800174280551,6,50,36,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 36}",0.4168999266078931,0.6250560540229948,0.37814366722921455,0.392221585097173,0.5167342599900651,0.4658110985894681,0.09321525836471818,7130
5984,0.22819066047668457,0.02239099110448917,0.014803028106689453,0.0009682056392885109,6,50,37,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 37}",0.4113494509616251,0.6397266833714179,0.366168839292093,0.4068766161272557,0.5241601212744517,0.46965634220536867,0.09994521870437392,7013
5985,0.21779975891113282,0.003495241826655588,0.01618022918701172,0.0033134425795337385,6,50,38,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 38}",0.40583429301923524,0.6419034739292877,0.3474576501656548,0.3960547542077799,0.5296768856001218,0.46418541138441594,0.10727987010672708,7200
5986,0.244498872756958,0.01853598889819476,0.014823436737060547,0.001274299473484866,6,50,39,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 39}",0.39672280704296625,0.6406672280205779,0.3471307692051222,0.3892352856305643,0.513864880398093,0.45752419405946476,0.10701638730045158,7427
5987,0.23943467140197755,0.025936524103581028,0.015430402755737305,0.0010370588108686934,6,50,40,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 40}",0.39293366523791295,0.6493646888931414,0.3618837639965463,0.3859283850228027,0.5049215376386771,0.4590064081578161,0.10722246685365053,7369
5988,0.23837714195251464,0.016194187400919224,0.018972015380859374,0.0067052845706676405,6,50,41,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 41}",0.40527387414913174,0.6527546218726012,0.34379545383607646,0.3912183860002665,0.5084793191307291,0.460304330997761,0.11021205140461221,7332
5989,0.2514615058898926,0.017602160987717684,0.01633901596069336,0.002044000060713676,6,50,42,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 42}",0.40691695243260484,0.6642548567136899,0.3370383930541154,0.389278303829652,0.5032077944482836,0.46013926009566913,0.11534798485999784,7337
5990,0.2501077175140381,0.01370374119909781,0.017163705825805665,0.0022827030552675064,6,50,43,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 43}",0.4066479341075806,0.6782960233066264,0.347328665256907,0.39451802288154303,0.5324552832011746,0.47184918575076634,0.12002505386425792,6964
5991,0.2575969696044922,0.01541125045576326,0.020706844329833985,0.007036301528422428,6,50,44,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 44}",0.4096792545857987,0.677950882337484,0.3455659021571321,0.39488707883559737,0.5261653759291184,0.47084969876902616,0.11929702170410622,6987
5992,0.2706584930419922,0.025078074535767683,0.016388750076293944,0.001167782325529444,6,50,45,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 45}",0.41715267171559567,0.6787089789064449,0.34903985894028877,0.3933699017340333,0.5236442457040495,0.4723831314000824,0.11807210863638674,6947
